Region,Agriculture,Mining,Manufacturing,Power,Sewer,Construction,Vehicles,Transportation,Hotels,IT,Finance,Real Estate,Professional,Administrative,Pubic Sector,Education,Health,Entertainment,Membership Orgs,Other Goods,Overseas,Population
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29
1,0.1566265060240964,0.07228915662650602,0.03614457831325301,0.1144578313253012,0.0,0.04216867469879518,0.39759036144578314,0.05421686746987952,0.04819277108433735,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.024096385542168676,0.018072289156626505,0.012048192771084338,0.006024096385542169,0.006024096385542169,0,497
1,0.54,0.08,0.16,0.0,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,142
1,0.5595238095238095,0.2619047619047619,0.005952380952380952,0.0,0.0,0.011904761904761904,0.005952380952380952,0.0,0.005952380952380952,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.09523809523809523,0.02976190476190476,0.0,0.0,0.005952380952380952,0,565
1,0.8947368421052632,0.0,0.02631578947368421,0.0,0.0,0.05263157894736842,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,143
1,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.037037037037037035,0.0,0.0,0.07407407407407407,0,104
1,0.8448275862068966,0.08620689655172414,0.008620689655172414,0.0,0.0,0.0,0.02586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.017241379310344827,0.0,0,446
1,0.5945945945945946,0.26126126126126126,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04504504504504504,0.08108108108108109,0.009009009009009009,0.0,0.0,0.0,0,346
1,0.7283950617283951,0.20987654320987653,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04938271604938271,0.0,0.0,0.0,0.0,0,316
1,0.4666666666666667,0.3111111111111111,0.0,0.0,0.0,0.022222222222222223,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.022222222222222223,0,129
1,0.8695652173913043,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0,111
1,0.6857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.02857142857142857,0.0,0.0,0.08571428571428572,0,180
1,0.5116279069767442,0.16279069767441862,0.0,0.11627906976744186,0.0,0.023255813953488372,0.11627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0,124
1,0.6153846153846154,0.23076923076923078,0.03076923076923077,0.0,0.0,0.0,0.015384615384615385,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.046153846153846156,0.03076923076923077,0.0,0.0,0.0,0.015384615384615385,0,231
1,0.40869565217391307,0.19130434782608696,0.2782608695652174,0.0,0.0,0.02608695652173913,0.017391304347826087,0.017391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034782608695652174,0.008695652173913044,0.0,0.0,0.017391304347826087,0,421
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4
1,0.7727272727272727,0.20454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0,145
1,0.42168674698795183,0.4457831325301205,0.012048192771084338,0.0,0.0,0.012048192771084338,0.03614457831325301,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03614457831325301,0.012048192771084338,0.0,0.0,0.012048192771084338,0,225
1,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30
1,0.0,0.9673202614379085,0.0,0.0,0.0,0.0,0.032679738562091505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,168
1,0.11764705882352941,0.29411764705882354,0.07352941176470588,0.0,0.014705882352941176,0.029411764705882353,0.029411764705882353,0.16176470588235295,0.11764705882352941,0.0,0.0,0.0,0.0,0.014705882352941176,0.04411764705882353,0.058823529411764705,0.04411764705882353,0.0,0.0,0.0,0,409
1,0.0,0.875,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,115
1,0.0028653295128939827,0.9111747851002865,0.0028653295128939827,0.0,0.0,0.0,0.05157593123209169,0.0,0.0,0.0,0.0,0.0,0.0,0.0028653295128939827,0.0,0.0,0.0,0.0028653295128939827,0.0,0.025787965616045846,0,423
1,0.02197802197802198,0.8571428571428571,0.0,0.0,0.0,0.0,0.08791208791208792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.0,0.0,0.0,0.02197802197802198,0,196
1,0.16393442622950818,0.4238875878220141,0.01873536299765808,0.0,0.00234192037470726,0.0936768149882904,0.10070257611241218,0.07728337236533958,0.02576112412177986,0.00702576112412178,0.0,0.0,0.0,0.00468384074941452,0.02107728337236534,0.01873536299765808,0.00936768149882904,0.0,0.0,0.03278688524590164,0,1433
1,0.03724928366762178,0.335243553008596,0.011461318051575931,0.0028653295128939827,0.0,0.02005730659025788,0.3008595988538682,0.09169054441260745,0.011461318051575931,0.0,0.0,0.0,0.0,0.014326647564469915,0.0028653295128939827,0.07163323782234957,0.02005730659025788,0.0,0.03724928366762178,0.04297994269340974,0,1152
1,0.8717948717948718,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.0,0.0,0.0,0,106
1,0.14,0.34,0.0,0.0,0.0,0.12,0.08,0.22,0.02,0.0,0.0,0.0,0.0,0.02,0.04,0.02,0.0,0.0,0.0,0.0,0,149
1,0.8947368421052632,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.02631578947368421,0.0,0.0,0.0,0.0,0,166
1,0.21875,0.40625,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.03125,0.0,0.0,0.0,0,425
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12
1,0.21929824561403508,0.43859649122807015,0.017543859649122806,0.008771929824561403,0.0,0.08771929824561403,0.08333333333333333,0.017543859649122806,0.017543859649122806,0.0043859649122807015,0.0,0.0,0.0043859649122807015,0.013157894736842105,0.0,0.017543859649122806,0.013157894736842105,0.0,0.008771929824561403,0.04824561403508772,0,797
1,0.5454545454545454,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0,28
1,0.723404255319149,0.10638297872340426,0.0,0.0425531914893617,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0,153
1,0.8901098901098901,0.01098901098901099,0.01098901098901099,0.0,0.0,0.0,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02197802197802198,0.03296703296703297,0.02197802197802198,0.0,0.0,0.0,0,262
1,0.3235294117647059,0.35294117647058826,0.0,0.0,0.0,0.029411764705882353,0.08823529411764706,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.029411764705882353,0.058823529411764705,0.0,0.0,0.0,0,280
1,0.42953020134228187,0.33557046979865773,0.03355704697986577,0.013422818791946308,0.0,0.040268456375838924,0.04697986577181208,0.020134228187919462,0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.053691275167785234,0.006711409395973154,0.0,0.0,0.013422818791946308,0,499
1,0.4393939393939394,0.30303030303030304,0.045454545454545456,0.0,0.0,0.0,0.07575757575757576,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.06060606060606061,0.015151515151515152,0.0,0.0,0.0,0,304
1,0.71875,0.03125,0.0,0.0,0.0,0.03125,0.03125,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.03125,0.0,0.0,0.0,0,101
1,0.35714285714285715,0.5,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
1,0.41545893719806765,0.4927536231884058,0.0,0.0,0.0,0.004830917874396135,0.028985507246376812,0.0,0.00966183574879227,0.0,0.0,0.0,0.0,0.0,0.004830917874396135,0.01932367149758454,0.004830917874396135,0.0,0.004830917874396135,0.014492753623188406,0,635
1,0.5258620689655172,0.31896551724137934,0.008620689655172414,0.0,0.0,0.0,0.0603448275862069,0.017241379310344827,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.02586206896551724,0.0,0.0,0.0,0,890
1,0.04938271604938271,0.6481481481481481,0.0,0.0,0.0,0.043209876543209874,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16049382716049382,0.037037037037037035,0.006172839506172839,0.0,0.0,0,717
1,0.2076923076923077,0.4307692307692308,0.023076923076923078,0.0,0.0,0.05384615384615385,0.09230769230769231,0.03076923076923077,0.007692307692307693,0.015384615384615385,0.0,0.0,0.0,0.015384615384615385,0.038461538461538464,0.06153846153846154,0.015384615384615385,0.0,0.0,0.007692307692307693,0,487
1,0.07142857142857142,0.21428571428571427,0.008928571428571428,0.0,0.0,0.044642857142857144,0.13392857142857142,0.05357142857142857,0.05357142857142857,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.08035714285714286,0.0,0.017857142857142856,0.008928571428571428,0,426
1,0.23478260869565218,0.4260869565217391,0.05217391304347826,0.0,0.0,0.043478260869565216,0.05217391304347826,0.02608695652173913,0.008695652173913044,0.0,0.0,0.0,0.0,0.017391304347826087,0.030434782608695653,0.021739130434782608,0.02608695652173913,0.0,0.0,0.06086956521739131,0,1174
1,0.06842105263157895,0.32105263157894737,0.02631578947368421,0.0,0.0,0.031578947368421054,0.13157894736842105,0.07368421052631578,0.06842105263157895,0.005263157894736842,0.0,0.0,0.010526315789473684,0.015789473684210527,0.05263157894736842,0.12631578947368421,0.042105263157894736,0.0,0.005263157894736842,0.021052631578947368,0,556
1,0.22364217252396165,0.3706070287539936,0.019169329073482427,0.0,0.0,0.051118210862619806,0.07348242811501597,0.025559105431309903,0.02875399361022364,0.0,0.0,0.0,0.006389776357827476,0.003194888178913738,0.022364217252396165,0.07348242811501597,0.04472843450479233,0.0,0.003194888178913738,0.054313099041533544,0,1270
1,0.42328042328042326,0.31746031746031744,0.015873015873015872,0.0,0.0,0.021164021164021163,0.08465608465608465,0.037037037037037035,0.021164021164021163,0.0,0.0,0.0,0.0,0.0,0.005291005291005291,0.05291005291005291,0.021164021164021163,0.0,0.0,0.0,0,658
1,0.32158590308370044,0.3964757709251101,0.00881057268722467,0.0,0.0,0.03524229074889868,0.06607929515418502,0.030837004405286344,0.01762114537444934,0.0,0.0,0.0,0.00881057268722467,0.0,0.013215859030837005,0.07929515418502203,0.004405286343612335,0.0,0.004405286343612335,0.013215859030837005,0,1169
1,0.6136363636363636,0.29545454545454547,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.022727272727272728,0.0,0.0,0.0,0,193
1,0.16129032258064516,0.7096774193548387,0.0,0.0,0.0,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0,99
1,0.36619718309859156,0.09859154929577464,0.056338028169014086,0.0,0.0,0.056338028169014086,0.11267605633802817,0.028169014084507043,0.0,0.014084507042253521,0.014084507042253521,0.0,0.014084507042253521,0.014084507042253521,0.07042253521126761,0.08450704225352113,0.014084507042253521,0.0,0.014084507042253521,0.04225352112676056,0,448
1,0.2972972972972973,0.4864864864864865,0.0,0.0,0.0,0.0,0.08108108108108109,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.05405405405405406,0,113
1,0.013986013986013986,0.8951048951048951,0.0,0.0,0.0,0.0,0.04895104895104895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006993006993006993,0.027972027972027972,0.006993006993006993,0.0,0.0,0.0,0,479
1,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36
1,0.06282722513089005,0.8743455497382199,0.0,0.0,0.0,0.0,0.06282722513089005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,570
2,0.7485714285714286,0.06857142857142857,0.022857142857142857,0.0,0.0,0.017142857142857144,0.005714285714285714,0.04,0.011428571428571429,0.0,0.0,0.0,0.0,0.005714285714285714,0.0,0.05714285714285714,0.005714285714285714,0.0,0.0,0.017142857142857144,0,526
2,0.6564885496183206,0.13740458015267176,0.015267175572519083,0.0,0.0,0.022900763358778626,0.015267175572519083,0.015267175572519083,0.0,0.0,0.0,0.0,0.0,0.007633587786259542,0.007633587786259542,0.06870229007633588,0.015267175572519083,0.0,0.007633587786259542,0.030534351145038167,0,420
2,0.1940928270042194,0.1308016877637131,0.11392405063291139,0.002109704641350211,0.0,0.08227848101265822,0.1308016877637131,0.17721518987341772,0.004219409282700422,0.008438818565400843,0.004219409282700422,0.0,0.0,0.0189873417721519,0.023206751054852322,0.035864978902953586,0.0189873417721519,0.0,0.012658227848101266,0.04219409282700422,0,1384
2,0.37254901960784315,0.00980392156862745,0.10784313725490197,0.0392156862745098,0.0,0.13725490196078433,0.0784313725490196,0.13725490196078433,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0392156862745098,0.0196078431372549,0.0,0.0,0.029411764705882353,0,307
2,0.3181818181818182,0.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.13636363636363635,0.045454545454545456,0.0,0.09090909090909091,0.0,0,52
2,0.28421052631578947,0.010526315789473684,0.12631578947368421,0.021052631578947368,0.010526315789473684,0.09473684210526316,0.21052631578947367,0.031578947368421054,0.010526315789473684,0.0,0.0,0.0,0.010526315789473684,0.021052631578947368,0.06315789473684211,0.06315789473684211,0.031578947368421054,0.0,0.0,0.010526315789473684,0,247
2,0.2222222222222222,0.09027777777777778,0.0625,0.020833333333333332,0.013888888888888888,0.08333333333333333,0.1527777777777778,0.11805555555555555,0.013888888888888888,0.006944444444444444,0.0,0.0,0.0,0.013888888888888888,0.04861111111111111,0.0763888888888889,0.034722222222222224,0.0,0.006944444444444444,0.034722222222222224,0,386
2,0.37362637362637363,0.03296703296703297,0.12087912087912088,0.01098901098901099,0.0,0.08791208791208792,0.07692307692307693,0.16483516483516483,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.04395604395604396,0.054945054945054944,0.02197802197802198,0.0,0.0,0.0,0,235
2,0.19047619047619047,0.02857142857142857,0.0761904761904762,0.0,0.009523809523809525,0.3333333333333333,0.11428571428571428,0.09523809523809523,0.009523809523809525,0.0,0.0,0.0,0.0,0.009523809523809525,0.0380952380952381,0.05714285714285714,0.0,0.0,0.02857142857142857,0.009523809523809525,0,323
2,0.14285714285714285,0.09523809523809523,0.1746031746031746,0.031746031746031744,0.0,0.14285714285714285,0.09523809523809523,0.15873015873015872,0.0,0.0,0.0,0.0,0.047619047619047616,0.015873015873015872,0.0,0.031746031746031744,0.0,0.0,0.047619047619047616,0.015873015873015872,0,208
2,0.14432989690721648,0.21649484536082475,0.030927835051546393,0.0,0.0,0.12371134020618557,0.12371134020618557,0.10309278350515463,0.0,0.030927835051546393,0.010309278350515464,0.0,0.010309278350515464,0.020618556701030927,0.030927835051546393,0.09278350515463918,0.0,0.010309278350515464,0.020618556701030927,0.030927835051546393,0,273
2,0.11494252873563218,0.011494252873563218,0.09195402298850575,0.0,0.011494252873563218,0.16091954022988506,0.11494252873563218,0.09195402298850575,0.0,0.0,0.0,0.0,0.022988505747126436,0.0,0.0,0.05747126436781609,0.011494252873563218,0.0,0.3103448275862069,0.0,0,247
2,0.14814814814814814,0.05555555555555555,0.09259259259259259,0.0,0.0,0.1388888888888889,0.16666666666666666,0.09259259259259259,0.0,0.0,0.0,0.0,0.009259259259259259,0.05555555555555555,0.027777777777777776,0.1111111111111111,0.027777777777777776,0.0,0.05555555555555555,0.018518518518518517,0,338
2,0.22661870503597123,0.06115107913669065,0.03237410071942446,0.01079136690647482,0.0,0.14028776978417265,0.1366906474820144,0.10071942446043165,0.0035971223021582736,0.0,0.0,0.0035971223021582736,0.0035971223021582736,0.007194244604316547,0.05755395683453238,0.12949640287769784,0.017985611510791366,0.0035971223021582736,0.01079136690647482,0.0539568345323741,0,809
2,0.21052631578947367,0.07602339181286549,0.05847953216374269,0.005847953216374269,0.005847953216374269,0.0935672514619883,0.09941520467836257,0.19883040935672514,0.005847953216374269,0.0,0.0,0.0,0.0,0.04678362573099415,0.05847953216374269,0.05263157894736842,0.029239766081871343,0.011695906432748537,0.017543859649122806,0.029239766081871343,0,499
2,0.17415730337078653,0.04307116104868914,0.10674157303370786,0.031835205992509365,0.003745318352059925,0.07116104868913857,0.23595505617977527,0.10486891385767791,0.00749063670411985,0.0,0.0,0.0,0.009363295880149813,0.016853932584269662,0.05805243445692884,0.04307116104868914,0.04119850187265917,0.0,0.028089887640449437,0.024344569288389514,0,1334
2,0.11594202898550725,0.2579710144927536,0.06086956521739131,0.011594202898550725,0.002898550724637681,0.11594202898550725,0.07536231884057971,0.06086956521739131,0.002898550724637681,0.002898550724637681,0.002898550724637681,0.0,0.0,0.014492753623188406,0.05507246376811594,0.10144927536231885,0.0463768115942029,0.0,0.05507246376811594,0.017391304347826087,0,1095
2,0.027131782945736434,0.06589147286821706,0.06201550387596899,0.007751937984496124,0.0,0.07364341085271318,0.09302325581395349,0.07751937984496124,0.03875968992248062,0.003875968992248062,0.011627906976744186,0.0,0.015503875968992248,0.046511627906976744,0.09689922480620156,0.1124031007751938,0.22868217054263565,0.0,0.015503875968992248,0.023255813953488372,1,678
2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,6
2,0.152,0.0,0.064,0.0,0.0,0.072,0.104,0.12,0.032,0.016,0.008,0.0,0.008,0.056,0.144,0.104,0.096,0.0,0.008,0.016,0,499
2,0.1615720524017467,0.05240174672489083,0.08733624454148471,0.026200873362445413,0.008733624454148471,0.1091703056768559,0.13100436681222707,0.048034934497816595,0.004366812227074236,0.008733624454148471,0.0,0.0,0.013100436681222707,0.034934497816593885,0.07423580786026202,0.06550218340611354,0.09170305676855896,0.0,0.026200873362445413,0.056768558951965066,0,573
2,0.18446601941747573,0.07281553398058252,0.05825242718446602,0.009708737864077669,0.019417475728155338,0.0970873786407767,0.15048543689320387,0.038834951456310676,0.009708737864077669,0.014563106796116505,0.014563106796116505,0.0,0.0048543689320388345,0.03398058252427184,0.0825242718446602,0.0825242718446602,0.10679611650485436,0.009708737864077669,0.0,0.009708737864077669,0,499
2,0.2222222222222222,0.017361111111111112,0.125,0.003472222222222222,0.006944444444444444,0.09375,0.1736111111111111,0.052083333333333336,0.003472222222222222,0.0,0.003472222222222222,0.0,0.017361111111111112,0.024305555555555556,0.09722222222222222,0.0763888888888889,0.03819444444444445,0.0,0.020833333333333332,0.024305555555555556,0,697
2,0.17333333333333334,0.05333333333333334,0.14666666666666667,0.0,0.0,0.06666666666666667,0.13333333333333333,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.05333333333333334,0.12,0.09333333333333334,0.06666666666666667,0.0,0.04,0.0,0,205
2,0.44144144144144143,0.32432432432432434,0.02702702702702703,0.0,0.0,0.02702702702702703,0.018018018018018018,0.0,0.0,0.0,0.009009009009009009,0.0,0.009009009009009009,0.009009009009009009,0.02702702702702703,0.04504504504504504,0.02702702702702703,0.0,0.009009009009009009,0.02702702702702703,0,359
2,0.19921875,0.4453125,0.015625,0.0,0.00390625,0.03125,0.078125,0.015625,0.0234375,0.0,0.00390625,0.0,0.0,0.01953125,0.0390625,0.0234375,0.0078125,0.0,0.0859375,0.0078125,0,854
2,0.40828402366863903,0.31952662721893493,0.005917159763313609,0.0,0.0,0.005917159763313609,0.04142011834319527,0.023668639053254437,0.047337278106508875,0.0,0.0,0.0,0.0,0.005917159763313609,0.023668639053254437,0.08284023668639054,0.01775147928994083,0.005917159763313609,0.005917159763313609,0.005917159763313609,0,576
2,0.6060606060606061,0.2,0.024242424242424242,0.0,0.0,0.01818181818181818,0.03636363636363636,0.012121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.03636363636363636,0.012121212121212121,0.006060606060606061,0.012121212121212121,0.01818181818181818,0,523
2,0.22,0.0,0.1,0.0,0.0,0.1,0.38,0.02,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.04,0.0,0.0,0.0,0.02,0,123
2,0.3103448275862069,0.0,0.034482758620689655,0.0,0.0,0.2413793103448276,0.034482758620689655,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.0,0.0,0.034482758620689655,0,75
2,0.38620689655172413,0.020689655172413793,0.06896551724137931,0.013793103448275862,0.020689655172413793,0.05517241379310345,0.18620689655172415,0.06896551724137931,0.006896551724137931,0.0,0.006896551724137931,0.0,0.006896551724137931,0.013793103448275862,0.020689655172413793,0.041379310344827586,0.04827586206896552,0.0,0.027586206896551724,0.006896551724137931,0,413
2,0.32075471698113206,0.05660377358490566,0.1320754716981132,0.05660377358490566,0.05660377358490566,0.07547169811320754,0.18867924528301888,0.03773584905660377,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.0,0.0,0.0,0,127
2,0.2807017543859649,0.05263157894736842,0.07017543859649122,0.0,0.0,0.10526315789473684,0.12280701754385964,0.10526315789473684,0.0,0.0,0.0,0.0,0.017543859649122806,0.05263157894736842,0.07017543859649122,0.08771929824561403,0.017543859649122806,0.0,0.0,0.017543859649122806,0,163
2,0.1,0.125,0.175,0.0,0.0,0.05,0.225,0.125,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.05,0.05,0.0,0.025,0.05,0,93
2,0.20588235294117646,0.0,0.058823529411764705,0.029411764705882353,0.058823529411764705,0.20588235294117646,0.14705882352941177,0.08823529411764706,0.0,0.0,0.029411764705882353,0.0,0.0,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0,96
2,0.125,0.0,0.0,0.0,0.0,0.0,0.625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0,17
2,0.10852713178294573,0.13565891472868216,0.08527131782945736,0.011627906976744186,0.007751937984496124,0.10465116279069768,0.16666666666666666,0.07364341085271318,0.011627906976744186,0.003875968992248062,0.023255813953488372,0.0,0.0,0.04263565891472868,0.09689922480620156,0.06201550387596899,0.031007751937984496,0.003875968992248062,0.023255813953488372,0.007751937984496124,0,692
